,time,hashtags,user_mentions,favorite_count,geo,id_str,lang,place,retweet_count,retweeted,source,text,location,name,time_zone,utc_offset
1718,07-01-2020 11:55,"[{'text': 'Iran', 'indices': [44, 49]}]","[{'screen_name': 'marcorubio', 'name': 'Marco Rubio', 'id': 15745368, 'id_str': '15745368', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,7353,FALSE,Twitter for iPhone,"RT @marcorubio: U.S. intent with regards to #Iran is clear

Future U.S. military action depends entirely on what Iran decides to do first…","Washington, DC",Donald J. Trump,None,None
1719,07-01-2020 11:55,[],"[{'screen_name': 'marcorubio', 'name': 'Marco Rubio', 'id': 15745368, 'id_str': '15745368', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,14561,FALSE,Twitter for iPhone,"RT @marcorubio: Worth repeating. 

The testimony &amp; evidence considered in a Senate impeachment trial should be the same testimony &amp; evidenc…","Washington, DC",Donald J. Trump,None,None
1720,07-01-2020 11:44,[],[],175387,None,1.21E+18,en,None,24646,FALSE,Twitter for iPhone,We love Australia! https://t.co/BFPCNS81YR,"Washington, DC",Donald J. Trump,None,None
1721,07-01-2020 02:54,[],"[{'screen_name': 'ByronYork', 'name': 'Byron York', 'id': 47739450, 'id_str': '47739450', 'indices': [3, 13]}]",0,None,1.21E+18,en,None,8727,FALSE,Twitter for iPhone,RT @ByronYork: The White House can assert executive privilege. It's not Bolton's privilege; it's the president's. If executive privilege co…,"Washington, DC",Donald J. Trump,None,None
1722,07-01-2020 02:51,[],"[{'screen_name': 'marcthiessen', 'name': 'Marc Thiessen', 'id': 27245742, 'id_str': '27245742', 'indices': [3, 16]}]",0,None,1.21E+18,en,None,7537,FALSE,Twitter for iPhone,RT @marcthiessen: Every word Pompeo said is true.,"Washington, DC",Donald J. Trump,None,None
1723,07-01-2020 02:51,[],"[{'screen_name': 'hughhewitt', 'name': 'Hugh Hewitt', 'id': 15075999, 'id_str': '15075999', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,6983,FALSE,Twitter for iPhone,"RT @hughhewitt: This is attempted deterrence. It doesn’t always work, but Iran —against the backdrop of prior restraint followed by decisiv…","Washington, DC",Donald J. Trump,None,None
1724,07-01-2020 02:50,[],"[{'screen_name': 'marcthiessen', 'name': 'Marc Thiessen', 'id': 27245742, 'id_str': '27245742', 'indices': [3, 16]}]",0,None,1.21E+18,en,None,6882,FALSE,Twitter for iPhone,RT @marcthiessen: Besides Soleimani already carried out an attack that killed an American citizen. Trump needed no other justification.,"Washington, DC",Donald J. Trump,None,None
1725,07-01-2020 02:48,[],"[{'screen_name': 'BradThor', 'name': 'Brad Thor', 'id': 20748745, 'id_str': '20748745', 'indices': [3, 12]}]",0,None,1.21E+18,en,None,6288,FALSE,Twitter for iPhone,"RT @BradThor: Very informative piece --&gt; ""It is impossible to overstate the importance of this particular action. It is more significant th…","Washington, DC",Donald J. Trump,None,None
1726,07-01-2020 02:09,[],"[{'screen_name': 'TeamTrump', 'name': 'Team Trump (Text TRUMP to 88022)', 'id': 729676086632656900, 'id_str': '729676086632656900', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [25, 41]}]",0,None,1.21E+18,en,None,10976,FALSE,Twitter for iPhone,"RT @TeamTrump: President @realDonaldTrump inherited a MESS from the Obama and Biden years. 

But he is cleaning it up very quickly! https:/…","Washington, DC",Donald J. Trump,None,None
1727,07-01-2020 02:06,[],"[{'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': 2353605901, 'id_str': '2353605901', 'indices': [3, 17]}]",0,None,1.21E+18,en,None,18506,FALSE,Twitter for iPhone,"RT @GOPChairwoman: How terrible was the Obama-Biden Iran policy?

In 2016, their Secretary of State John Kerry admitted that some Iranian s…","Washington, DC",Donald J. Trump,None,None
1728,07-01-2020 01:50,"[{'text': 'StoptheCoup', 'indices': [15, 27]}]","[{'screen_name': 'TomFitton', 'name': 'Tom Fitton', 'id': 18266688, 'id_str': '18266688', 'indices': [3, 13]}]",0,None,1.21E+18,und,None,8993,FALSE,Twitter for iPhone,RT @TomFitton: #StoptheCoup,"Washington, DC",Donald J. Trump,None,None
1729,07-01-2020 01:50,[],"[{'screen_name': 'TomFitton', 'name': 'Tom Fitton', 'id': 18266688, 'id_str': '18266688', 'indices': [3, 13]}]",0,None,1.21E+18,en,None,8007,FALSE,Twitter for iPhone,RT @TomFitton: Coup update...,"Washington, DC",Donald J. Trump,None,None
1730,07-01-2020 01:50,[],"[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'TomFitton', 'name': 'Tom Fitton', 'id': 18266688, 'id_str': '18266688', 'indices': [33, 43]}, {'screen_name': 'JudicialWatch', 'name': 'Judicial Watch 🔎', 'id': 18247062, 'id_str': '18247062', 'indices': [53, 67]}]",0,None,1.21E+18,en,None,9895,FALSE,Twitter for iPhone,RT @LouDobbs: Web of Corruption. @TomFitton says new @JudicialWatch documents expose the corrupt Obama State Department’s involvement in Sp…,"Washington, DC",Donald J. Trump,None,None
1731,07-01-2020 00:41,[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [3, 19]}]",0,None,1.21E+18,und,None,28386,FALSE,Twitter for iPhone,RT @realDonaldTrump: https://t.co/dXBP7Srsqy,"Washington, DC",Donald J. Trump,None,None
1732,07-01-2020 00:40,[],[],71053,None,1.21E+18,en,None,18108,FALSE,Twitter for iPhone,Amazing analysis &amp; reporting! https://t.co/OC2sbdIAdh,"Washington, DC",Donald J. Trump,None,None
1733,07-01-2020 00:39,[],"[{'screen_name': 'Jim_Jordan', 'name': 'Rep. Jim Jordan', 'id': 18166778, 'id_str': '18166778', 'indices': [3, 14]}, {'screen_name': 'KellyannePolls', 'name': 'Kellyanne Conway', 'id': 471672239, 'id_str': '471672239', 'indices': [17, 32]}]",0,None,1.21E+18,en,None,22369,FALSE,Twitter for iPhone,"RT @Jim_Jordan: .@KellyannePolls said it best: ""I'm not going to be lectured by people who voted... to fork over $130 billion in cash to Ir…","Washington, DC",Donald J. Trump,None,None
1734,07-01-2020 00:12,[],"[{'screen_name': 'SenateGOP', 'name': 'Senate Republicans', 'id': 14344823, 'id_str': '14344823', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [116, 132]}]",0,None,1.21E+18,en,None,13623,FALSE,Twitter for iPhone,"RT @SenateGOP: Qassem Soleimani’s 20-year span of terror is finally over.
 
America—and the world—are safer because @realdonaldtrump took a…","Washington, DC",Donald J. Trump,None,None
1735,07-01-2020 00:12,[],"[{'screen_name': 'TuckerCarlson', 'name': 'Tucker Carlson', 'id': 22703645, 'id_str': '22703645', 'indices': [3, 17]}]",0,None,1.21E+18,en,None,20930,FALSE,Twitter for iPhone,"RT @TuckerCarlson: San Francisco's left-wing government has turned the city into an ""American Dystopia"" - Our shocking &amp; exclusive 5-part s…","Washington, DC",Donald J. Trump,None,None
1736,06-01-2020 23:50,[],[],97644,None,1.21E+18,en,None,18383,FALSE,Twitter for iPhone,"....If however, the city or state in question is willing to acknowledge responsibility, and politely asks for help… https://t.co/kRQYfyyd2T","Washington, DC",Donald J. Trump,None,None
1737,06-01-2020 23:50,[],[],157855,None,1.21E+18,en,None,30686,FALSE,Twitter for iPhone,"The homeless situation in Los Angeles, San Francisco, and many other Democrat Party run cities throughout the Natio… https://t.co/G7WGpPjiIU","Washington, DC",Donald J. Trump,None,None
1738,06-01-2020 17:02,[],[],111780,None,1.21E+18,und,None,28386,FALSE,Twitter Media Studio,https://t.co/dXBP7Srsqy,"Washington, DC",Donald J. Trump,None,None
1739,06-01-2020 17:02,[],[],72174,None,1.21E+18,und,None,20153,FALSE,Twitter Media Studio,https://t.co/XpVY2bnR5a,"Washington, DC",Donald J. Trump,None,None
1740,06-01-2020 14:48,[],[],468124,None,1.21E+18,en,None,85861,FALSE,Twitter for iPhone,IRAN WILL NEVER HAVE A NUCLEAR WEAPON!,"Washington, DC",Donald J. Trump,None,None
1741,06-01-2020 14:39,[],[],153155,None,1.21E+18,en,None,28852,FALSE,Twitter for iPhone,Congress &amp; the President should not be wasting their time and energy on a continuation of the totally partisan Impe… https://t.co/JqOMOhQfcH,"Washington, DC",Donald J. Trump,None,None
1742,06-01-2020 14:32,[],[],126012,None,1.21E+18,en,None,25291,FALSE,Twitter for iPhone,"The Impeachment Hoax, just a continuation of the Witch Hunt which started even before I won the Election, must end… https://t.co/gUnru1skUo","Washington, DC",Donald J. Trump,None,None
1743,06-01-2020 13:37,[],[],136781,None,1.21E+18,en,None,28844,FALSE,Twitter for iPhone,“The reason they are not sending the Articles of Impeachment to the Senate is that they are so weak and so pathetic… https://t.co/ZagVLT1tsw,"Washington, DC",Donald J. Trump,None,None
1744,05-01-2020 20:25,[],[],376319,None,1.21E+18,en,None,82979,FALSE,Twitter for iPhone,These Media Posts will serve as notification to the United States Congress that should Iran strike any U.S. person… https://t.co/5WPMatAVzL,"Washington, DC",Donald J. Trump,None,None
1745,05-01-2020 05:11,[],[],678135,None,1.21E+18,en,None,144075,FALSE,Twitter for iPhone,The United States just spent Two Trillion Dollars on Military Equipment. We are the biggest and by far the BEST in… https://t.co/swdRiugXa8,"Washington, DC",Donald J. Trump,None,None
1746,05-01-2020 04:53,[],[],283919,None,1.21E+18,en,None,63774,FALSE,Twitter for iPhone,"They attacked us, &amp; we hit back. If they attack again, which I would strongly advise them not to do, we will hit th… https://t.co/MpmOd6eY3T","Washington, DC",Donald J. Trump,None,None
1747,04-01-2020 22:52,[],[],269182,None,1.21E+18,en,None,62406,FALSE,Twitter for iPhone,"....targeted 52 Iranian sites (representing the 52 American hostages taken by Iran many years ago), some at a very… https://t.co/p1wqtpTcpt","Washington, DC",Donald J. Trump,None,None
1748,04-01-2020 22:52,[],[],191322,None,1.21E+18,en,None,40431,FALSE,Twitter for iPhone,"....hundreds of Iranian protesters. He was already attacking our Embassy, and preparing for additional hits in othe… https://t.co/TM9PJtpX7V","Washington, DC",Donald J. Trump,None,None
1749,04-01-2020 22:52,[],[],291956,None,1.21E+18,en,None,64705,FALSE,Twitter for iPhone,Iran is talking very boldly about targeting certain USA assets as revenge for our ridding the world of their terror… https://t.co/l0c29cDSMR,"Washington, DC",Donald J. Trump,None,None
1750,04-01-2020 22:16,[],[],274009,None,1.21E+18,en,None,47875,FALSE,Twitter for iPhone,"As hard as I work, &amp; as successful as our Country has become with our Economy, our Military &amp; everything else, it i… https://t.co/a648U2hGD7","Washington, DC",Donald J. Trump,None,None
1751,04-01-2020 14:57,[],[],334416,None,1.21E+18,en,None,42728,FALSE,Twitter for iPhone,95% Approval Rating in the Republican Party. Thank you!,"Washington, DC",Donald J. Trump,None,None
1752,04-01-2020 04:30,[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [3, 19]}]",0,None,1.21E+18,und,None,169164,FALSE,Twitter for iPhone,RT @realDonaldTrump: https://t.co/VXeKiVzpTf,"Washington, DC",Donald J. Trump,None,None
1753,04-01-2020 04:29,[],[],164453,None,1.21E+18,und,None,25090,FALSE,Twitter for iPhone,https://t.co/qOi7mpKcHY,"Washington, DC",Donald J. Trump,None,None
1754,03-01-2020 20:59,[],"[{'screen_name': 'WhiteHouse', 'name': 'The White House', 'id': 822215673812119553, 'id_str': '822215673812119553', 'indices': [3, 14]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [43, 59]}]",0,None,1.21E+18,en,None,54279,FALSE,Twitter for iPhone,RT @WhiteHouse: A statement from President @realDonaldTrump: https://t.co/Jfy4GCLdif,"Washington, DC",Donald J. Trump,None,None
1755,03-01-2020 17:27,[],[],67039,None,1.21E+18,en,None,14557,FALSE,Twitter for iPhone,"....followed, and then it was withdrawn. The Democrats argument for impeachment has not gotten stronger over the la… https://t.co/TwDfbnn3xI","Washington, DC",Donald J. Trump,None,None
1756,03-01-2020 17:27,[],[],60156,None,1.21E+18,en,None,12526,FALSE,Twitter for iPhone,"....different places that he thought were wasteful, and the career staff, as they always do, pushed back, and made… https://t.co/StQf0ckddt","Washington, DC",Donald J. Trump,None,None
1757,03-01-2020 17:27,[],[],88454,None,1.21E+18,en,None,18675,FALSE,Twitter for iPhone,"Christopher Bedford, The Federalist Senior Editor. “There is NOTHING NEW in these Emails at all that’s been discove… https://t.co/2pIGWpfAv0","Washington, DC",Donald J. Trump,None,None
1758,03-01-2020 16:53,"[{'text': 'Biden2020', 'indices': [47, 57]}]","[{'screen_name': 'GrahamLedger', 'name': 'Graham Ledger', 'id': 1308317708, 'id_str': '1308317708', 'indices': [3, 16]}]",0,None,1.21E+18,en,None,5090,FALSE,Twitter for iPhone,RT @GrahamLedger: Joe. Foot. In. Mouth. Biden. #Biden2020 https://t.co/fac41kgtEL,"Washington, DC",Donald J. Trump,None,None
1759,03-01-2020 16:43,[],"[{'screen_name': 'Liz_Wheeler', 'name': 'Liz Wheeler', 'id': 264361128, 'id_str': '264361128', 'indices': [3, 15]}]",0,None,1.21E+18,en,None,49022,FALSE,Twitter for iPhone,"RT @Liz_Wheeler: Soleimani killed 603 American servicemembers.

Soleimani maimed thousands more with IEDs.

Soleimani approved the attack o…","Washington, DC",Donald J. Trump,None,None
1760,03-01-2020 16:02,[],"[{'screen_name': 'LeeSmithDC', 'name': 'Lee Smith', 'id': 93059852, 'id_str': '93059852', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,17093,FALSE,Twitter for iPhone,RT @LeeSmithDC: Trump Middle East policy. Seems sound. https://t.co/Xrevi6wiVV,"Washington, DC",Donald J. Trump,None,None
1761,03-01-2020 16:02,[],"[{'screen_name': 'hughhewitt', 'name': 'Hugh Hewitt', 'id': 15075999, 'id_str': '15075999', 'indices': [3, 14]}, {'screen_name': 'SecPompeo', 'name': 'Secretary Pompeo', 'id': 988573326376427520, 'id_str': '988573326376427520', 'indices': [25, 35]}, {'screen_name': 'foxandfriends', 'name': 'FOX & friends', 'id': 15513604, 'id_str': '15513604', 'indices': [55, 69]}]",0,None,1.21E+18,en,None,11574,FALSE,Twitter for iPhone,RT @hughhewitt: Bravo to @SecPompeo for his clarity on @foxandfriends. No apologies. No regrets. Astonishing that some in the American poli…,"Washington, DC",Donald J. Trump,None,None
1762,03-01-2020 16:02,[],"[{'screen_name': 'JackPosobiec', 'name': 'Jack Posobiec 🇺🇸', 'id': 592730371, 'id_str': '592730371', 'indices': [3, 16]}]",0,None,1.21E+18,en,None,21103,FALSE,Twitter for iPhone,"RT @JackPosobiec: Did You Know: 

Soleimani planned the 2012 attacks in Libya because he knew about the gun running to Syrian rebels that w…","Washington, DC",Donald J. Trump,None,None
1763,03-01-2020 16:01,[],"[{'screen_name': 'mrglenn', 'name': 'Mike Glenn', 'id': 15857113, 'id_str': '15857113', 'indices': [3, 11]}]",0,None,1.21E+18,en,None,27557,FALSE,Twitter for iPhone,RT @mrglenn: I'm a reporter but I was a Soldier for several years and led a platoon of cavalry troops into combat in Iraq. Qassim Solemani…,"Washington, DC",Donald J. Trump,None,None
1764,03-01-2020 16:01,[],"[{'screen_name': 'RepMarkMeadows', 'name': 'Mark Meadows', 'id': 963480595, 'id_str': '963480595', 'indices': [3, 18]}]",0,None,1.21E+18,en,None,16258,FALSE,Twitter for iPhone,RT @RepMarkMeadows: Soleimani was a murderer with the blood of Americans on his hands—and plotting more attacks. Thank God for our military…,"Washington, DC",Donald J. Trump,None,None
1765,03-01-2020 15:52,[],"[{'screen_name': 'abigailmarone', 'name': 'Abigail Marone (Text WOKE to 88022)', 'id': 519897737, 'id_str': '519897737', 'indices': [3, 17]}]",0,None,1.21E+18,en,None,17813,FALSE,Twitter for iPhone,"RT @abigailmarone: 🚨MUST WATCH🚨

Congressman lists every single high crime and misdemeanor committed by President Trump! Unbelievable! http…","Washington, DC",Donald J. Trump,None,None
1766,03-01-2020 15:40,[],"[{'screen_name': 'WhiteHouse', 'name': 'The White House', 'id': 822215673812119553, 'id_str': '822215673812119553', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,27051,FALSE,Twitter for iPhone,"RT @WhiteHouse: At the direction of the President, the U.S. military has taken decisive defensive action to protect U.S. personnel abroad b…","Washington, DC",Donald J. Trump,None,None
1767,03-01-2020 15:37,[],"[{'screen_name': 'BuckSexton', 'name': 'Buck Sexton', 'id': 334715818, 'id_str': '334715818', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,8003,FALSE,Twitter for iPhone,RT @BuckSexton: What’s really amazing is that we had been told to accept for so long that the head of IRGC Quds was able to direct operatio…,"Washington, DC",Donald J. Trump,None,None
1768,03-01-2020 15:36,[],"[{'screen_name': 'KimStrassel', 'name': 'Kimberley Strassel', 'id': 384910109, 'id_str': '384910109', 'indices': [3, 15]}]",0,None,1.21E+18,en,None,11518,FALSE,Twitter for iPhone,"RT @KimStrassel: Forget Person of the Year. Washington needs an Adult of the Year. My pick for 2019, below.  https://t.co/OJVB6945kU via @W…","Washington, DC",Donald J. Trump,None,None
1769,03-01-2020 15:35,[],"[{'screen_name': 'SecPompeo', 'name': 'Secretary Pompeo', 'id': 988573326376427520, 'id_str': '988573326376427520', 'indices': [3, 13]}]",0,None,1.21E+18,en,None,60005,FALSE,Twitter for iPhone,RT @SecPompeo: Iraqis — Iraqis — dancing in the street for freedom; thankful that General Soleimani is no more. https://t.co/huFcae3ap4,"Washington, DC",Donald J. Trump,None,None
1770,03-01-2020 15:34,[],"[{'screen_name': 'DineshDSouza', 'name': ""Dinesh D'Souza"", 'id': 91882544, 'id_str': '91882544', 'indices': [3, 16]}]",0,None,1.21E+18,en,None,33428,FALSE,Twitter for iPhone,"RT @DineshDSouza: Neither were the Iranians, and for pretty much the same reason https://t.co/M1LSVjsFVO","Washington, DC",Donald J. Trump,None,None
1771,03-01-2020 15:25,[],[],54835,None,1.21E+18,en,None,11686,FALSE,Twitter for iPhone,"This is a great book, a must read! https://t.co/bwpNVi5hpY","Washington, DC",Donald J. Trump,None,None
1772,03-01-2020 15:09,[],[],84493,None,1.21E+18,en,None,16271,FALSE,Twitter for iPhone,"....and more control over Iraq, and the people of Iraq are not happy with that. It will never end well!","Washington, DC",Donald J. Trump,None,None
1773,03-01-2020 15:09,[],[],140156,None,1.21E+18,en,None,28811,FALSE,Twitter for iPhone,"The United States has paid Iraq Billions of Dollars a year, for many years. That is on top of all else we have done… https://t.co/RQTKUtHDZ1","Washington, DC",Donald J. Trump,None,None
1774,03-01-2020 13:54,[],[],140876,None,1.21E+18,en,None,29841,FALSE,Twitter for iPhone,"....of PROTESTERS killed in Iran itself. While Iran will never be able to properly admit it, Soleimani was both hat… https://t.co/MWO392yByM","Washington, DC",Donald J. Trump,None,None
1775,03-01-2020 13:54,[],[],242387,None,1.21E+18,en,None,53640,FALSE,Twitter for iPhone,"General Qassem Soleimani has killed or badly wounded thousands of Americans over an extended period of time, and wa… https://t.co/RpzCJ56H7l","Washington, DC",Donald J. Trump,None,None
1776,03-01-2020 12:44,[],[],325500,None,1.21E+18,en,None,63220,FALSE,Twitter for iPhone,"Iran never won a war, but never lost a negotiation!","Washington, DC",Donald J. Trump,None,None
1777,03-01-2020 12:21,"[{'text': 'Iraq', 'indices': [63, 68]}, {'text': 'QassemSoleimani', 'indices': [75, 91]}, {'text': 'Iran', 'indices': [102, 107]}]","[{'screen_name': 'samdagher', 'name': 'Sam Dagher', 'id': 48302030, 'id_str': '48302030', 'indices': [3, 13]}]",0,None,1.21E+18,en,None,9677,FALSE,Twitter for iPhone,RT @samdagher: This year hundreds of protesters were killed in #Iraq after #QassemSoleimani urged pro #Iran gov to use maximum force &amp; in #…,"Washington, DC",Donald J. Trump,None,None
1778,03-01-2020 12:15,[],"[{'screen_name': 'jimsciutto', 'name': 'Jim Sciutto', 'id': 22129280, 'id_str': '22129280', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,11047,FALSE,Twitter for iPhone,"RT @jimsciutto: Tonight, there are hundreds of American families watching news of Suleimani’s killing particularly closely. He engineered a…","Washington, DC",Donald J. Trump,None,None
1779,03-01-2020 12:02,"[{'text': 'Iraq', 'indices': [15, 20]}]","[{'screen_name': 'TravelGov', 'name': 'Travel - State Dept', 'id': 15649433, 'id_str': '15649433', 'indices': [3, 13]}]",0,None,1.21E+18,en,None,18050,FALSE,Twitter for iPhone,"RT @TravelGov: #Iraq: Due to heightened tensions in Iraq and the region, we urge U.S. citizens to depart Iraq immediately. Due to Iranian-b…","Washington, DC",Donald J. Trump,None,None
1780,03-01-2020 12:01,[],"[{'screen_name': 'USEmbBaghdad', 'name': 'U.S. Embassy Baghdad', 'id': 112356528, 'id_str': '112356528', 'indices': [3, 16]}]",0,None,1.21E+18,und,None,10872,FALSE,Twitter for iPhone,"RT @USEmbBaghdad: تنبيه أمني - سفارة الولايات المتحدة في بغداد، العراق، 3 كانون الثاني  2020
Security Alert – U.S. Embassy Baghdad, Iraq, J…","Washington, DC",Donald J. Trump,None,None
1781,03-01-2020 02:32,[],[],803455,None,1.21E+18,und,None,169164,FALSE,Twitter for iPhone,https://t.co/VXeKiVzpTf,"Washington, DC",Donald J. Trump,None,None
1782,02-01-2020 13:58,[],[],107149,None,1.21E+18,en,None,25247,FALSE,Twitter for iPhone,"....had happened to a Presidential candidate, or President, who was a Democrat, everybody involved would long ago b… https://t.co/WxSNLpiNMa","Washington, DC",Donald J. Trump,None,None
1783,02-01-2020 13:58,[],[],133004,None,1.21E+18,en,None,32275,FALSE,Twitter for iPhone,"A lot of very good people were taken down by a small group of Dirty (Filthy) Cops, politicians, government official… https://t.co/yi5POvcWxE","Washington, DC",Donald J. Trump,None,None
1784,02-01-2020 13:42,[],[],62772,None,1.21E+18,en,None,14086,FALSE,Twitter for iPhone,....it’s alienating independents. This President is being persecuted over three years with one investigation after… https://t.co/y9kqLMuZsc,"Washington, DC",Donald J. Trump,None,None
1785,02-01-2020 13:42,[],[],87350,None,1.21E+18,en,None,19475,FALSE,Twitter for iPhone,"Sohrab Ahmari, New York Post “The Trump Campaign raised $10 million in the two days following the impeachment (Scam… https://t.co/0EhbpNyONG","Washington, DC",Donald J. Trump,None,None
1786,02-01-2020 04:27,[],"[{'screen_name': 'DanScavino', 'name': 'Dan Scavino', 'id': 620571475, 'id_str': '620571475', 'indices': [3, 14]}]",0,None,1.21E+18,und,None,16063,FALSE,Twitter for iPhone,RT @DanScavino: https://t.co/M8KhujWmWu,"Washington, DC",Donald J. Trump,None,None
1787,02-01-2020 04:27,"[{'text': 'MAGA', 'indices': [82, 87]}, {'text': 'KAG', 'indices': [89, 93]}, {'text': 'HNY2020', 'indices': [96, 104]}]","[{'screen_name': 'DanScavino', 'name': 'Dan Scavino', 'id': 620571475, 'id_str': '620571475', 'indices': [3, 14]}]",0,None,1.21E+18,en,None,13022,FALSE,Twitter for iPhone,"RT @DanScavino: “Trump list shows 319 'results' and promises kept in three years”
#MAGA🇺🇸#KAG🇺🇸 #HNY2020🎉 https://t.co/HPdYZEXfCC","Washington, DC",Donald J. Trump,None,None
1788,02-01-2020 04:26,[],"[{'screen_name': 'DanScavino', 'name': 'Dan Scavino', 'id': 620571475, 'id_str': '620571475', 'indices': [3, 14]}]",0,None,1.21E+18,und,None,13862,FALSE,Twitter for iPhone,RT @DanScavino: https://t.co/TATrvfKL3Y,"Washington, DC",Donald J. Trump,None,None
1789,02-01-2020 02:48,[],"[{'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': 2353605901, 'id_str': '2353605901', 'indices': [3, 17]}]",0,None,1.21E+18,en,None,11029,FALSE,Twitter for iPhone,"RT @GOPChairwoman: ""Wages are advancing at about a 3.7 percent annual pace after falling to 2.5 percent during the final years of the Obama…","Washington, DC",Donald J. Trump,None,None
1790,02-01-2020 02:47,[],"[{'screen_name': 'TeamTrump', 'name': 'Team Trump (Text TRUMP to 88022)', 'id': 729676086632656900, 'id_str': '729676086632656900', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [98, 114]}]",0,None,1.21E+18,en,None,8578,FALSE,Twitter for iPhone,"RT @TeamTrump: ⚡️ With 2019 behind us, we look back on the fantastic accomplishments of President @realDonaldTrump for Americans (so far).…","Washington, DC",Donald J. Trump,None,None
1791,02-01-2020 02:47,[],"[{'screen_name': 'VP', 'name': 'Vice President Mike Pence', 'id': 818910970567344128, 'id_str': '818910970567344128', 'indices': [3, 6]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [49, 65]}]",0,None,1.21E+18,en,None,23146,FALSE,Twitter for iPhone,"RT @VP: In 2017, Speaker Pelosi called President @realDonaldTrump’s historic tax cuts, Armageddon.

In 2019, American businesses and worker…","Washington, DC",Donald J. Trump,None,None
1792,02-01-2020 02:46,[],[],78429,None,1.21E+18,en,None,15807,FALSE,Twitter for iPhone,They don’t know how to do that! https://t.co/1Vg1O9yJHj,"Washington, DC",Donald J. Trump,None,None
1793,02-01-2020 02:45,"[{'text': 'WINNING', 'indices': [39, 47]}]","[{'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': 2353605901, 'id_str': '2353605901', 'indices': [3, 17]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [54, 70]}]",0,None,1.21E+18,en,None,7639,FALSE,Twitter for iPhone,"RT @GOPChairwoman: Asian Americans are #WINNING under @realDonaldTrump.

This summer, unemployment among Asian Americans fell to 2.1% — the…","Washington, DC",Donald J. Trump,None,None
1794,02-01-2020 02:45,[],"[{'screen_name': 'CLewandowski_', 'name': 'Corey R. Lewandowski', 'id': 4121225056, 'id_str': '4121225056', 'indices': [3, 17]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [29, 45]}]",0,None,1.21E+18,en,None,9121,FALSE,Twitter for iPhone,RT @CLewandowski_: Thank you @realDonaldTrump. We will deliver NH for you in 2020 and you WILL NEVER GET TIRED OF WINNING! https://t.co/TF3…,"Washington, DC",Donald J. Trump,None,None
1795,02-01-2020 01:53,[],[],61984,None,1.21E+18,en,None,14747,FALSE,Twitter for iPhone,Great job! https://t.co/qNUVbEdMz6,"Washington, DC",Donald J. Trump,None,None
1796,02-01-2020 01:46,[],"[{'screen_name': 'ATT', 'name': 'AT&T', 'id': 14620190, 'id_str': '14620190', 'indices': [14, 18]}, {'screen_name': 'CNN', 'name': 'CNN', 'id': 759251, 'id_str': '759251', 'indices': [58, 62]}]",69983,None,1.21E+18,en,None,17656,FALSE,Twitter for iPhone,"Can’t believe @ATT keeps the management after yet another @CNN ratings dive. Nobody watching, NO CREDIBILITY! Maybe… https://t.co/MUvfly8Mt8","Washington, DC",Donald J. Trump,None,None
1797,02-01-2020 01:36,[],[],44712,None,1.21E+18,en,None,9093,FALSE,Twitter for iPhone,"Too bad, Corey would have won! He (and I) loves New Hampshire. https://t.co/d2e1NUkDwR","Washington, DC",Donald J. Trump,None,None
1798,02-01-2020 01:32,[],[],89017,None,1.21E+18,en,None,19427,FALSE,Twitter for iPhone,Best equipment &amp; finest military in the World. On site quickly! https://t.co/cDUtqFLLYB,"Washington, DC",Donald J. Trump,None,None
